"Scope","NETA_Standard","Task_ID","Task","Apparatus","Designation","Drawing","Date Due","Notes","Assessment","DATASHEET","DATE COMPLETED","Notes2","% COMPLETION","TASK DELAYS","Apparatus Hours","Remaining Hours","ACTUAL HOURS","STATUS","AVAILABILITY","PRIORITY","Scope_Helper","Base_Rate","Scope_Budget","Multiplier","Completion","Week_Ending","Billing_Period","Base_Labor_$","Commute_Hrs","Commute_$","PM_Hrs","PM_$","Report_Hrs","Report_$","Travel_Hrs","Travel_$","Final_Hrs","Final_$","Travel_Fixed_$","ME_Fixed_$","Total_Var_Hrs","Total_Var_$","Total_Fixed_$","Subtotal_$","Total_Billable_$","Total_Billable_$2","Column3"
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","0","0","0","1","0","","","","","0","","","","","","","","","","","","","","","","",""
